url
https://swiggy.com/restaurants/subway-m-block-connaught-place-delhi-16418
https://swiggy.com/restaurants/dominos-pizza-connaught-circus-connaught-place-delhi-24207
https://swiggy.com/restaurants/kfc-connaught-place-delhi-26719
https://swiggy.com/restaurants/mcdonalds-ece-house-kasturba-gandhi-marg-delhi-651212
https://swiggy.com/restaurants/kwality-walls-frozen-dessert-and-ice-cream-shop-e-block-connaught-place-delhi-143144
https://swiggy.com/restaurants/hira-sweets-connaught-place-delhi-60643
https://swiggy.com/restaurants/bangla-sweet-house-gole-market-delhi-23260
https://swiggy.com/restaurants/wow-momo-todermal-road-mandi-house-delhi-621466
https://swiggy.com/restaurants/salad-days-gole-market-delhi-526516
https://swiggy.com/restaurants/kaleva-gole-market-connaught-place-delhi-44033
