Web_link,restaurant_data
https://www.zomato.com/ncr/kfc-connaught-place-new-delhi/order,"{'name': 'KFC', 'rating': ['3.3', '1,004', 'Dining Ratings', '4.2', '5,581', 'Delivery Ratings'], 'category': ['Burger', 'Rolls', 'Fast Food'], 'location': ['Connaught Place', 'New Delhi'], 'time': 'Opening Hours\nMon-Sun:10am – 12midnight', 'coordinates': {'latitude': '28.6331661402', 'longitude': '77.2179839015'}, 'dish_data': [{'name': 'Double Chicken Roll', 'votes': '12 votes', 'price': '₹168.57', 'description': 'Double fun with double chicken strip filling, layerful parantha onions and two spicy sauce [1 unit of Double Chicken Roll, Serves 1]', 'rating': 3.15, 'dish_type': 'non-veg'}, {'name': 'Classic Chicken Roll', 'votes': '22 votes', 'price': '₹119.05', 'description': 'Street style roll with single chicken strip, onions and two spicy sauce [1 unit of Classic Chicken Roll]', 'rating': 4.19, 'dish_type': 'non-veg'}, {'name': 'Double Chicken Roll Meal for 1', 'votes': 'Not found', 'price': '₹379.05', 'description': 'Save Rs. 24 with a Double Chicken Roll with servings of 1 Large Fries, 2 delish dips and 1 Pepsi PET 475ml [1 unit of Double Chicken Roll, Serves 1]', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Classic Chicken Roll Meal for 2', 'votes': 'Not found', 'price': '₹479.05', 'description': '2 units of The classic KFC Chicken Roll with servings of 1 Large Fries, 2 delish dips and 1 Pepsi PET 475ml [2 units of Classic Chicken Roll, Serves 2]', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Thai Spicy Chicken Roll', 'votes': 'Not found', 'price': '₹119', 'description': 'Fresh burst of Thai flavours and sauces in a flaky paratha, chicken strips and vegetables', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Indian Tandoori Chicken Roll', 'votes': 'Not found', 'price': '₹119', 'description': 'Flavorful roll made with flaky lachha paratha, perfectly fried chicken strips in rich and creamy tandoori sauce', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Korean Tangy Chicken Roll', 'votes': 'Not found', 'price': '₹119', 'description': 'Delicious new roll featuring tangy Korean kimchi, vegetables and crunchy chicken strips', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Indian Spicy Veg Roll', 'votes': 'Not found', 'price': '₹119', 'description': 'Veg special spicy indian sauce and veggie roll', 'rating': 0, 'dish_type': 'veg'}, {'name': 'Korean & Thai Roll Chicken Meal', 'votes': 'Not found', 'price': '₹549', 'description': 'Rs. 114 Off on Korean Tangy Roll & Thai Spicy Roll, Large Popcorn, Large Fries & Pepsi PET 475ml', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Indian Tandoori Roll Chicken Meal', 'votes': 'Not found', 'price': '₹399', 'description': 'Save Rs. 75 on Indian Tandoori Roll, Classic Zinger Burger, Medium Fries & Pepsi PET 475ml', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Korean Tangy Roll & Popcorn Chicken Meal', 'votes': 'Not found', 'price': '₹299', 'description': 'Save Rs. 56 with Korean Tangy Chicken Roll, Medium Popcorn and Pepsi PET 475ml', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Thai Spicy Roll & Zinger Chicken Meal', 'votes': 'Not found', 'price': '₹399', 'description': 'Save Rs. 75 with Thai Spicy Roll with Classic Zinger Burger, Medium Fries and Pepsi PET 475ml', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'American Roll & Popcorn Chicken Meal', 'votes': 'Not found', 'price': '₹299', 'description': 'Save Rs. 56 with American Nashville Chicken Roll, Medium Popcorn and Pepsi PET 475ml', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Thai Spicy Roll & Popcorn Chicken Meal', 'votes': 'Not found', 'price': '₹299', 'description': 'Save Rs. 56 with Thai Spicy Chicken Roll, Medium Popcorn and Pepsi PET 475ml', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Korean Tangy Roll & Zinger Chicken Meal', 'votes': 'Not found', 'price': '₹399', 'description': 'Save Rs. 75 with Korean Tangy Roll with Classic Zinger Burger, Medium Fries and Pepsi PET 475ml', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'All Chicken Box', 'votes': 'Not found', 'price': '₹399', 'description': 'Save Rs. 107 with special Chicken Box of 2 Pc Hot & Crispy, 2 Pc Peri Peri Strips, Medium Fries & a Pepsi PET 475ml [Serves 1-2]', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'BGMI Zinger Box', 'votes': 'Not found', 'price': '₹399', 'description': 'Free BGMI Rewards on Mealbox of Classic American Zinger Burger, 2 Pc Peri Peri Strips, Medium Fries & a Pepsi PET 475ml [Serves 1]', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Rice Box Meal', 'votes': '8 votes', 'price': '₹399', 'description': 'Save Rs. 106 with special Rice Box Meal of a Popcorn Rice Bowl, 2 Pc Peri Peri Strips, Medium Fries & a Pepsi PET 475ml [Serves 1-2]', 'rating': 4.3, 'dish_type': 'non-veg'}, {'name': 'Roll Meal Box', 'votes': 'Not found', 'price': '₹399', 'description': 'Save Rs. 95 with special Roll Box Meal of a Classic Chicken Roll , 2 Pc Hot Wings, 2 Pc Peri Peri Strips, Medium Fries & a Pepsi PET 475ml [Serves 1-2]', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Veg Box Meal', 'votes': 'Not found', 'price': '₹399', 'description': 'Enjoy special Veg Box Meal with savings of Rs. 101 on Veg Zinger Burger, 2 Pc Veg patty, Medium Fries & a Pepsi PET 475ml [Serves 1]', 'rating': 0, 'dish_type': 'veg'}, {'name': 'Paneer Zinger Burger', 'votes': 'Not found', 'price': '₹208.57', 'description': ""It's Back! Crunchy Indian Paneer Patty Burger with tangy sauce and Veggies"", 'rating': 0, 'dish_type': 'veg'}, {'name': 'Spicy Zinger Burger and Popcorn Meal', 'votes': 'Not found', 'price': '₹439.05', 'description': 'Caribbean Spicy Zinger Burger with Medium Popcorn and Pepsi PET 475ml at a deal price', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Spicy Zinger Burger', 'votes': 'Not found', 'price': '₹219.05', 'description': 'New Caribbean Spicy Zinger Burger with Spicy Bun & Spicy chilli sauce with Zinger Fillet, Lettuce, Onion and Tomatoes', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Spicy Zinger Burger and Chicken Meal', 'votes': 'Not found', 'price': '₹379.05', 'description': 'New Caribbean Spicy Zinger Burger with 1 Pc Hot & Crispy and Pepsi PET 475ml at a deal price', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Zinger Pro Burger & Popcorn Meal', 'votes': 'Not found', 'price': '₹459.05', 'description': 'New Zinger Pro premium Burger with Medium Popcorn and Pepsi PET 475ml at a deal price', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Zinger Pro Burger', 'votes': '11 votes', 'price': '₹239.05', 'description': 'New premium zinger with crunchy zinger fillet,cheese,lettuce,tomatoes,sauce in sesame bun!', 'rating': 3.9699999999999998, 'dish_type': 'non-veg'}, {'name': 'Mexican Zinger Pro Pepsi Bottle Combo', 'votes': 'Not found', 'price': '₹319', 'description': 'Get Pepsi 330ml Reusable Bottle with Mexican Zinger Pro Burger', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Zinger Pro Burger & Chicken Meal', 'votes': 'Not found', 'price': '₹399.05', 'description': 'New Zinger Pro premium Burger with 1 Pc Hot & Crispy and Pepsi PET 475ml at a deal price', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Chicken Burger Buddy Meal', 'votes': '13 votes', 'price': '₹528.57', 'description': 'Save Rs. 28 & Share 2 American Classic Chicken Zinger Burgers & a Medium Chicken Popcorn in this delightful combo for 2', 'rating': 4.27, 'dish_type': 'non-veg'}, {'name': 'Mixed Chicken Zinger Burger Doubles', 'votes': '19 votes', 'price': '₹368.57', 'description': 'Save Rs.41 on Best-seller combo of classic chicken Zinger & Tandoori zinger burgers', 'rating': 4.36, 'dish_type': 'non-veg'}, {'name': 'Chicken Zinger Burger - Classic with Cheese', 'votes': '10 votes', 'price': '₹224.05', 'description': 'Signature burger with a crunchy chicken fillet, cheese slice, veggies & a delicious mayo sauce', 'rating': 4.29, 'dish_type': 'non-veg'}, {'name': 'Chicken Zinger Burger - Tandoori with Cheese', 'votes': 'Not found', 'price': '₹233.57', 'description': 'Chicken zinger with delicious tandoori sauce & cheese slice', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'American Classic Zinger Mojito Combo', 'votes': 'Not found', 'price': '₹297.23', 'description': 'Get All New Mojito Reusable Bottle with American Classic Chicken Zinger Burger', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Veg Zinger Burger with Cheese', 'votes': '6 votes', 'price': '₹213.57', 'description': 'Signature veg burger with crispy patties, cheese slice, veggies & a tangy sauce', 'rating': 4.19, 'dish_type': 'veg'}, {'name': 'Chicken Zinger Burger - Classic', 'votes': '58 votes', 'price': '₹199.05', 'description': 'Signature burger made with a crunchy chicken fillet, veggies & a delicious mayo sauce', 'rating': 4.51, 'dish_type': 'non-veg'}, {'name': 'Veg Zinger Burger', 'votes': '11 votes', 'price': '₹188.57', 'description': 'Signature veg burger with crispy patties, veggies & a tangy sauce', 'rating': 4.15, 'dish_type': 'veg'}, {'name': 'Chicken Zinger Burger - Tandoori', 'votes': '34 votes', 'price': '₹208.57', 'description': 'Chicken zinger with a delicious tandoori sauce', 'rating': 4.27, 'dish_type': 'non-veg'}, {'name': '2 X Veg Krisper Burgers', 'votes': '5 votes', 'price': '₹188.57', 'description': '2 Delicious veg value burgers - at a deal price', 'rating': 4.45, 'dish_type': 'veg'}, {'name': '2 Classic Chicken Krisper Burgers', 'votes': 'Not found', 'price': '₹289.57', 'description': 'New Zinger Pro premium Burger with Medium Popcorn and Pepsi PET 475ml at a deal price', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Peri Peri Chicken 5 Leg Piece Meal', 'votes': 'Not found', 'price': '₹659.05', 'description': 'Leg before any wicket! Save Rs. 131 on 5 Spicy Peri Peri Leg Pieces, 2 Dips (20gm each), 1 Med Fries & a Pepsi PET 475ml [serves 2]', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Peri Peri 10 Pc Chicken Strips & 2 Dips', 'votes': '11 votes', 'price': '₹519.05', 'description': 'Howzatt Deal!! Save Rs. 122 with the indulging 10 Piece Peri Peri Boneless Strips and 2 Dips [Serves 2-3]', 'rating': 4.37, 'dish_type': 'non-veg'}, {'name': 'Peri Peri Chicken 5 Leg Piece & 2 Dips', 'votes': '9 votes', 'price': '₹528.57', 'description': 'Save Rs 104 on 5 Spicy Peri Peri Leg Pieces, paired with 2 delicous dips (20gm each) [serves 2]', 'rating': 4.3, 'dish_type': 'non-veg'}, {'name': '5 Leg Pc & 2 Dips Pepsi Bottle Combo', 'votes': 'Not found', 'price': '₹599', 'description': 'Get Pepsi 330ml Reusable Bottle with 5 Pc Peri Per Chicken Leg Piece and 2 Dips (20gms each) [serves 1-2]', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Peri Peri Chicken 10 Leg Pc & 4 Dips', 'votes': 'Not found', 'price': '₹968.57', 'description': 'Save Rs. 334 on 10 Spicy Peri Peri Leg Pieces & 4 Dips (20gm each) [serves 3-4]', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Peri Peri chicken strips - 6 Pc', 'votes': '37 votes', 'price': '₹308.57', 'description': 'Save 13% with on savouring 6 Spicy Peri Peri chicken boneless strips [serves 2]', 'rating': 4.28, 'dish_type': 'non-veg'}, {'name': '6 Pc Strips & Pepsi Bottle Combo', 'votes': 'Not found', 'price': '₹379', 'description': 'Get Pepsi 330ml Reusable Bottle with 6 Pc Spicy Peri Peri Strips [serves 1-2]', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Chicken Bucket for Two', 'votes': 'Not found', 'price': '₹599.05', 'description': 'Flat Rs. 115 off with this variety combo of 2pc Hot & Crispy Chicken, 2 pc Smoky Red Chicken & a Large Popcorn [serves 2-3]', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Classic Chicken Krisper Burger Combo', 'votes': 'Not found', 'price': '₹580', 'description': 'Deal combo of 2 chicken krispers burgers, 2 pc Hot & Crispy, 2 dips (20gm each) & a chilled Pepsi PET 475 ml [Serves 1-2]', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Chicken Mingles Bucket Meal', 'votes': 'Not found', 'price': '₹519.05', 'description': 'Save Rs. 43 on this crowd favorite combo of 4 Hot Wings, 2 Chicken Peri Peri Boneless Strips, a Reg Popcorn, medium fries & a chilled Pepsi PET 475ml [serves 2 ]', 'rating': 0, 'dish_type': 'non-veg'}, {'name': '4 Pc Hot & Crispy Pepsi Bottle Combo', 'votes': 'Not found', 'price': '₹519', 'description': 'Get Pepsi 330ml Reusable Bottle with 4 Pc Chicken Hot & Crispy', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Chicken Solo Feast', 'votes': 'Not found', 'price': '₹399.05', 'description': 'Treat yourself with 1 Hot & Crispy chicken, 2 chicken Strips, 2 chicken Wings, 1 Buttered Bun, 1 Dip & Pepsi PET [serves 1]', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Chicken Mingles Bucket', 'votes': '18 votes', 'price': '₹399.05', 'description': 'Mingle with 4 Chicken Hot Wings, 2 Chicken peri peri boneless strips & a Regular Popcorn at a deal price [serves 1-2]', 'rating': 4.2, 'dish_type': 'non-veg'}, {'name': 'Chicken & French Fries Bucket', 'votes': 'Not found', 'price': '₹299.05', 'description': 'Crowd-favorite combo of 2pc Hot & Crispy Chicken with Medium French Fries', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Classic Roll Mojito Meal', 'votes': 'Not found', 'price': '₹342.87', 'description': 'Get All New Mojito Reusable 330ml Bottle with Large Fries and Classic Chicken Roll', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Chicken Popcorn & French Fries Bucket', 'votes': '8 votes', 'price': '₹328.57', 'description': 'Large Chicken Popcorn with Med French Fries - at a deal price', 'rating': 4.45, 'dish_type': 'non-veg'}, {'name': '2 X Veg Krispers Burger Meal', 'votes': 'Not found', 'price': '₹299.05', 'description': 'Save Rs. 39 with 2 veg value burgers, crispy Medium French Fries & 2 delicious Dips at a deal price! [Serves 1-2]', 'rating': 0, 'dish_type': 'veg'}, {'name': 'Classic Zinger Pepsi Bottle Combo', 'votes': 'Not found', 'price': '₹279', 'description': 'Get Pepsi 330ml reusable bottle with Classic chicken Zinger Burger', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'All in One Chicken Bucket', 'votes': 'Not found', 'price': '₹568.57', 'description': 'Save 21% with variety bucket of 1 Leg Pc, 1 Hot & Crispy, 2 Wings, 2 Strips, 1 Zinger Fillet, 3 Dips [20gm each] & 1 Pepsi 475 ml [Serves 2-3]', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Ultimate Savings Chicken Bucket', 'votes': '45 votes', 'price': '₹728.57', 'description': 'Savings of 32% on signature bucket of 4pc Hot & crispy chicken, 6 Pc Wings, 4 Chicken Peri Peri Boneless strips, 2 Dips (20 gms each) & a Pepsi PET 475ml [serves 2-3 ]', 'rating': 4.1, 'dish_type': 'non-veg'}, {'name': 'Stay Home Chicken Bucket', 'votes': '5 votes', 'price': '₹819.05', 'description': 'Save Rs. 232 & enjoy 4pc Hot & Crispy Chicken, 4 Hot Wings, 6 chicken peri peri boneless strips & 2 delicious dips (20gm each) [serves 3]', 'rating': 3.18, 'dish_type': 'non-veg'}, {'name': 'Big 12 - Chicken Bucket', 'votes': '14 votes', 'price': '₹768.57', 'description': 'Save 24% on 6pc Hot & Crispy Chicken, 6 Hot Wings & 2 dips (20gm each) [serves 2- 3]', 'rating': 3.59, 'dish_type': 'non-veg'}, {'name': 'Big 8 - Chicken Bucket', 'votes': '7 votes', 'price': '₹728.57', 'description': 'Save 24% on this variety bucket of 4pc Hot & Crispy chicken & 4pc Smoky Red chicken [serves 2- 3 ]', 'rating': 4.72, 'dish_type': 'non-veg'}, {'name': 'HC Rice Bowlz', 'votes': '14 votes', 'price': '₹229.52', 'description': 'Aromatic Hot & Crispy Chicken rice bowl mixed with spicy gravy [serves 1]', 'rating': 4.05, 'dish_type': 'non-veg'}, {'name': 'Smoky Red Chicken Rice Bowl', 'votes': '5 votes', 'price': '₹229.52', 'description': 'Aromatic Smoky Red Chicken rice bowl mixed with spicy gravy [serves 1]', 'rating': 4.54, 'dish_type': 'non-veg'}, {'name': 'PC Rice Bowlz', 'votes': '14 votes', 'price': '₹229.52', 'description': 'Aromatic Poprcorn Chicken rice bowl mixed with spicy gravy [serves 1]', 'rating': 4.46, 'dish_type': 'non-veg'}, {'name': 'Veg Rice Bowlz', 'votes': '13 votes', 'price': '₹199.05', 'description': 'Aromatic Veg rice bowl mixed with spicy gravy [serves 1]', 'rating': 4.46, 'dish_type': 'veg'}, {'name': 'Plain Rice Bowl', 'votes': 'Not found', 'price': '₹139.05', 'description': 'New Plain Rice Bowlz', 'rating': 0, 'dish_type': 'veg'}, {'name': 'Chicken Longer Burger & 2 Strips Combo', 'votes': '20 votes', 'price': '₹219.05', 'description': 'Longgg burger with crunchy chicken, onions & a punchy sauce , served with 2 peri peri chicken strips', 'rating': 4.27, 'dish_type': 'non-veg'}, {'name': 'Chicken Popcorn - Regular', 'votes': '26 votes', 'price': '₹115.24', 'description': 'Signature bite-sized boneless chicken, with special spices', 'rating': 3.89, 'dish_type': 'non-veg'}, {'name': '2 X VegRoll', 'votes': 'Not found', 'price': '₹228.57', 'description': 'Try the amazing Veg Roll [2 units of Veg Roll]', 'rating': 0, 'dish_type': 'veg'}, {'name': 'Veg Roll Meal', 'votes': 'Not found', 'price': '₹399.05', 'description': 'Deal meal of 2 Veg Rolls, Large Fries and a Pepsi PET 475ml [Serves 1-2]', 'rating': 0, 'dish_type': 'veg'}, {'name': '2 X Veg Longer Burger', 'votes': '6 votes', 'price': '₹198.10', 'description': 'The really long burger with Veg Patty, Onion, Lettuce and two sauces', 'rating': 4.51, 'dish_type': 'veg'}, {'name': 'Hot & Crispy Chicken - 8 pcs', 'votes': '14 votes', 'price': '₹799.05', 'description': 'Save Rs. 123 & get 8pc signature Hot & crispy chicken [serves 3-4]', 'rating': 4.21, 'dish_type': 'non-veg'}, {'name': 'Hot & Crispy Chicken -6pc', 'votes': '5 votes', 'price': '₹628.57', 'description': 'Flat 10% off on 6pc signature Hot & crispy chicken [serves 2-3]', 'rating': 4.37, 'dish_type': 'non-veg'}, {'name': 'Hot & Crispy Chicken-4pc', 'votes': '13 votes', 'price': '₹439.05', 'description': 'Save Rs. 24 on 4 pc of signature Hot & Crispy Chicken at a deal price', 'rating': 4.27, 'dish_type': 'non-veg'}, {'name': 'Hot & Crispy Chicken -2pc', 'votes': '29 votes', 'price': '₹229.52', 'description': 'Signature Hot & crispy chicken', 'rating': 4.24, 'dish_type': 'non-veg'}, {'name': 'Hot Chicken Wings - 4pc', 'votes': '63 votes', 'price': '₹179.05', 'description': 'Seasoned, signature KFC chicken wings', 'rating': 4.36, 'dish_type': 'non-veg'}, {'name': 'Hot & Crispy Chicken-1pc', 'votes': '6 votes', 'price': '₹115.24', 'description': 'Signature Hot & crispy chicken', 'rating': 3.99, 'dish_type': 'non-veg'}, {'name': 'Chicken Popcorn - Large', 'votes': '47 votes', 'price': '₹248.57', 'description': 'Signature bite-sized boneless chicken, with special spices in Large Size', 'rating': 4.3, 'dish_type': 'non-veg'}, {'name': 'Chicken Popcorn - Medium', 'votes': '47 votes', 'price': '₹179.05', 'description': 'Signature bite-sized boneless chicken, with special spices in Medium Size', 'rating': 4.44, 'dish_type': 'non-veg'}, {'name': 'Smoky Red Grilled Chicken - 5 pc', 'votes': '13 votes', 'price': '₹539.05', 'description': 'Save Rs. 85 on 5pc Smoky red grilled chicken [serves 2]', 'rating': 4.66, 'dish_type': 'non-veg'}, {'name': '5 Pc Smoky Chicken Mojito Combo', 'votes': 'Not found', 'price': '₹627.66', 'description': 'Get All New Mojito Reusable Bottle with 5 Pc Smoky Red Grilled Chicken', 'rating': 0, 'dish_type': 'non-veg'}, {'name': 'Smoky Red Grilled Chicken - 2 pc', 'votes': '14 votes', 'price': '₹248.57', 'description': 'Spicy, red, grilled chicken', 'rating': 4.53, 'dish_type': 'non-veg'}, {'name': 'Smoky Red Grilled Chicken - 1 pc', 'votes': '9 votes', 'price': '₹124.76', 'description': 'Spicy, red, grilled chicken', 'rating': 4.39, 'dish_type': 'non-veg'}, {'name': 'Peri Peri chicken strips - 3 pc', 'votes': '11 votes', 'price': '₹179.05', 'description': '3 Pieces Spicy Peri Peri chicken boneless strips', 'rating': 4.41, 'dish_type': 'non-veg'}, {'name': '2 pc Veg Patty', 'votes': '9 votes', 'price': '₹155.24', 'description': 'Delicious, crispy, veg add-on', 'rating': 4.79, 'dish_type': 'veg'}, {'name': 'Spicy Mix French Fries - Large', 'votes': 'Not found', 'price': '₹139.05', 'description': 'Crispy french fries with a spicy chilli lime sprinkle', 'rating': 0, 'dish_type': 'veg'}, {'name': 'French Fries - Large', 'votes': '16 votes', 'price': '₹119.05', 'description': 'Jazz up your meal with crispy large fries!', 'rating': 4.5600000000000005, 'dish_type': 'veg'}, {'name': 'Spicy Mix French Fries - Medium', 'votes': 'Not found', 'price': '₹114.29', 'description': 'Crispy french fries with a spicy chilli lime sprinkle', 'rating': 0, 'dish_type': 'veg'}, {'name': 'French Fries - Medium', 'votes': '8 votes', 'price': '₹99.05', 'description': 'Jazz up your meal with crispy french fries', 'rating': 4.52, 'dish_type': 'veg'}, {'name': 'Pack of 4 Dips -20gm each', 'votes': '5 votes', 'price': '₹109.52', 'description': 'Adding dips is always a good idea! (Save Rs. 5)', 'rating': 3.98, 'dish_type': 'veg'}, {'name': 'Pack of 2 Dips-20gm each', 'votes': '6 votes', 'price': '₹57.14', 'description': 'Adding dips is always a good idea!', 'rating': 3.92, 'dish_type': 'veg'}, {'name': 'Tandoori Flavour Dip - 20 gm', 'votes': '10 votes', 'price': '₹28.57', 'description': 'Special tandoori flavored dip, to add a twist to your meal!', 'rating': 4.17, 'dish_type': 'veg'}, {'name': 'Chocolate Lava Cake', 'votes': '10 votes', 'price': '₹108.57', 'description': 'New Soft Chocolate cake with a gooey center- perfect chocolaty end to every meal', 'rating': 3.7199999999999998, 'dish_type': 'veg'}, {'name': 'Choco Mud Pie', 'votes': 'Not found', 'price': '₹128.57', 'description': 'Chocolate lovers unite! Say hello to our delicious, new, creamy chocolate & cake dessert- a must try!', 'rating': 0, 'dish_type': 'veg'}, {'name': 'Mousse Cake (Coffee flavoured', 'votes': 'Not found', 'price': '₹128.57', 'description': ""Coffee, chocolate, cake?what's not to love? Enjoy our delicious, new dessert for those coffee-licious temptations!"", 'rating': 0, 'dish_type': 'veg'}, {'name': 'Mojito Bottle 330ml', 'votes': 'Not found', 'price': '₹105', 'description': 'All New Reusable Mojito Bottle 330ml', 'rating': 0, 'dish_type': 'veg'}, {'name': 'Pepsi PET 475ml', 'votes': '24 votes', 'price': '₹57.14', 'description': 'Cheers to fizz that makes you Rise Up Baby! Order Pepsi to make your food rise up to your level of awesome!', 'rating': 4.6, 'dish_type': 'veg'}, {'name': 'Pepsi Bottle 330ml', 'votes': 'Not found', 'price': '₹99', 'description': 'New Reusable Pepsi Bottle 330ml', 'rating': 0, 'dish_type': 'veg'}, {'name': 'Pepsi Can 300 ml', 'votes': '6 votes', 'price': '₹57.14', 'description': 'Cheers to fizz that makes you Rise Up Baby! Order Pepsi to make your food rise up to your level of awesome!', 'rating': 3.93, 'dish_type': 'veg'}, {'name': '7UP Can 300 ml', 'votes': '8 votes', 'price': '₹57.14', 'description': '7UP is the ultimate Super-Duper Refresher. Every sip of this crisp lemon flavour refreshes you to the core.', 'rating': 4.94, 'dish_type': 'veg'}, {'name': 'Pepsi Black Can 300 ml', 'votes': 'Not found', 'price': '₹57.14', 'description': 'Enjoy Pepsi Black to make your food rise up to max levels of awesome with Zero sugar and Zero guilt!', 'rating': 0, 'dish_type': 'veg'}, {'name': 'Mirinda Can 300 ml', 'votes': 'Not found', 'price': '₹57.14', 'description': 'Great orange taste and sparking bubbles encourage you to be carefree, spontaneous and playful!', 'rating': 0, 'dish_type': 'veg'}]}"
